comment,xgboost,mat,ggsatd,voting_label,annotator1_label,annotator2_label,annotator3_label,label
"/** * NativeExecutionOperator is responsible for launching the external native process and managing the communication * between Java process and native process (by using the {@Link NativeExecutionTask}). The NativeExecutionOperator will send  necessary meta information * (e.g, plan fragment, session properties etc) will be sent to native process and collect the execution results (data, metrics etc) back and propagate out as * the operator output through the operator's getOutput method. * <p> * TODO: The lifecycle of NativeExecutionOperator is (will be added in next PR): *  1. Launch the native engine external process when initializing the operator. *  2. Serialize and pass the planFragment, tableWriteInfo and taskSource to the external process through {@link NativeExecutionTask} APIs. *  3. Call {@link NativeExecutionTask}'s pollResult() to retrieve {@link SerializedPage} back from external process. *  4. Deserialize {@link SerializedPage} to {@link Page} and return it back to driver from the getOutput method. *  5. The close() will be called by the driver when {@link NativeExecutionTask} completes and pollResult() returns an empty result. *  6. Shut down the external process upon calling of close() method */",1,1,0,1,-1,-1,-1,-1
/** * Reference implementation: https://tools.ietf.org/html/draft-eastlake-fnv-17#section-6 * TODO: Move this utility class to airlift:slice */,1,1,1,1,-1,-1,-1,-1
"/** * See Hacker's Delight, Section 9.3 */",1,1,0,1,-1,-1,-1,-1
/** * TODO: Decouple node and partition management in presto-main and remove this hack */,1,1,1,1,-1,-1,-1,-1
"/** * TODO: Remove this function? pretty similar to createForStruct(StandardStructObjectInspector, RowType) */",1,1,1,1,-1,-1,-1,-1
/** * TODO: The getOutput method will call NativeExecutionTask APIs to: *  1. Submit the plan to the external process *  2. Call pollResult method to get latest buffered result. *  3. Call getTaskInfo method to get the TaskInfo and propagate it *  4. Deserialize the polled {@link SerializedPage} to {@link Page} and return it back */,1,1,1,1,-1,-1,-1,-1
/** * TODO: implement full thrift support for v1/task */,1,1,1,1,-1,-1,-1,-1
/** * TODO: this method is required since not all RPC calls are supported by thrift. *     It should be merged into {@code createTaskLocation} once full thrift support is in-place for v1/task */,1,1,1,1,-1,-1,-1,-1
/** * TODO: this needs to be merged with RowType at some point (when the type system is unified) */,1,1,1,1,-1,-1,-1,-1
/** * TODO: this should be merged into getTaskStatus once full thrift support is in-place for v1/task */,1,1,1,1,-1,-1,-1,-1
"/** * TODO: use RowBlock in the future * * @param block of the form [key1, count1, key2, count2, ...] */",1,1,1,1,-1,-1,-1,-1
"/** * This method exists only because it is currently impossible to create a function namespace from the query engine, * and therefore the query runner needs to be aware of the H2 handle in order to create function namespaces when * required by the tests. * <p> * TODO: Remove when there is a generic way of creating function namespaces as if creating schemas. */",1,1,1,1,-1,-1,-1,-1
/** * This page builder creates pages with dictionary blocks: * normal dictionary blocks for the probe side and the original blocks for the build side. * <p> * TODO use dictionary blocks (probably extended kind) to avoid data copying for build side */,1,1,1,1,-1,-1,-1,-1
/** * Todo - configurable time zones and locales. */,1,1,1,1,-1,-1,-1,-1
/** * Use it in optimizer {@link com.facebook.presto.sql.planner.iterative.Rule} only if you truly do not have a better option * <p> * TODO: replace it with a support for plan (physical) properties in rules pattern matching */,1,1,1,1,-1,-1,-1,-1
/** * Visitor to count number of tables scanned in the current fragment * (fragments separated by ExchangeNodes). * <p> * TODO: remove this class after we make colocated_join always true */,1,1,1,1,-1,-1,-1,-1
"// At that point, we'll be able to fully deprecate Type.equalTo (and friends) and remove this hack.",1,1,1,1,-1,-1,-1,-1
// FIXME - nulls shouldn't be restored,1,1,0,1,-1,-1,-1,-1
"// FIXME make sure there's a proper toString,",1,1,0,1,-1,-1,-1,-1
// FIXME should I reuse or not?,1,1,1,1,-1,-1,-1,-1
"// FIXME, weights to average. left and right should be equal in most cases anyway",1,1,0,1,-1,-1,-1,-1
// FileSystemFactory is used to hack around the abuse of Configuration as a,1,1,1,1,-1,-1,-1,-1
// HACK,1,1,1,1,-1,-1,-1,-1
// HACK WARNING!,1,1,1,1,-1,-1,-1,-1
// HACK!,1,1,1,1,-1,-1,-1,-1
"// HACK: bigint grouped aggregation has special operators that do not use precomputed hash, so we can skip hash generation",1,1,1,1,-1,-1,-1,-1
"// HACK: this binding is needed by SystemConnectorModule, but will only be used on the coordinator",1,1,1,1,-1,-1,-1,-1
// HACK: we need to serialize VARBINARY in a format that can be embedded in an expression to be,1,1,1,1,-1,-1,-1,-1
"// Hack to allow Presto Admin to access the ""system"" catalog for retrieving server status.",1,1,1,1,-1,-1,-1,-1
// Hack to just allow map constructor,1,1,1,1,-1,-1,-1,-1
// Hack to work around the metastore not being configured for S3 or other FS.,1,1,1,1,-1,-1,-1,-1
// Hack: this wrapping is required to circumvent https://github.com/prestodb/presto/issues/16206,1,1,1,1,-1,-1,-1,-1
"// MAJOR HACK: if searchFunction is of shape `f(probe) > build_symbol` it is not fit for binary search below,",1,1,1,1,-1,-1,-1,-1
// Only zone-offset timezones are supported (TODO remove political timezones support for TIME WITH TIME ZONE),1,1,1,1,-1,-1,-1,-1
// Skip structural types. TODO: Evaluate Apache Iceberg's support for predicate on structural types,1,1,1,1,-1,-1,-1,-1
// So we have to hack here in order to get valid representation,1,1,1,1,-1,-1,-1,-1
// TODO #7122,1,1,0,1,-1,-1,-1,-1
"// TODO #7122 assertQuery(chicago, ""SELECT TIME '3:04:05'"");",1,1,1,1,-1,-1,-1,-1
"// TODO #7122 assertQuery(chicago, ""SELECT TIMESTAMP '1960-01-22 3:04:05.123'"");",1,1,1,1,-1,-1,-1,-1
"// TODO #7122 assertQuery(kathmandu, ""SELECT TIME '3:04:05'"");",1,1,1,1,-1,-1,-1,-1
"// TODO #7122 assertQuery(kathmandu, ""SELECT TIMESTAMP '1960-01-22 3:04:05.123'"");",1,1,1,1,-1,-1,-1,-1
// TODO #7122 should be 1970-01-01 00:00:00,1,1,1,1,-1,-1,-1,-1
// TODO #7122 should match DATE_TIME_LOCAL,1,1,1,1,-1,-1,-1,-1
// TODO #7122 support non-legacy TIMESTAMP,1,1,1,1,-1,-1,-1,-1
// TODO #7122: line 1:8: '00:39:05' is not a valid time literal,1,1,1,1,-1,-1,-1,-1
// TODO #7122: line 1:8: '1970-01-01 00:14:15.123' is not a valid timestamp literal; the expected values will pro,1,1,1,1,-1,-1,-1,-1
// TODO #7784,1,1,0,1,-1,-1,-1,-1
// TODO (Issue #13231) add back printing unresolved plan once we have no need to translate OriginalExpression to RowExpression,1,1,1,1,-1,-1,-1,-1
// TODO (https://github.com/prestosql/presto/issues/1218) requires https://issues.apache.org/jira/browse/HIVE-21002,1,1,1,1,-1,-1,-1,-1
// TODO (https://github.com/prestosql/presto/issues/1218) requires https://issues.apache.org/jira/browse/HIVE-22167,1,1,1,1,-1,-1,-1,-1
// TODO - Alluxio should return the actual table type,1,1,1,1,-1,-1,-1,-1
// TODO - There is no reason why the row can't have a formatHint and it could be used,1,1,1,1,-1,-1,-1,-1
// TODO - move this to a RowExpressionUtil class,1,1,1,1,-1,-1,-1,-1
// TODO ... this one is failing,1,1,1,1,-1,-1,-1,-1
"// TODO .estimate(distinctValuesCount(""sub""), defaultTolerance())",1,1,1,1,-1,-1,-1,-1
// TODO .setAverageRowSize(4 + 1. / 3),1,1,0,1,-1,-1,-1,-1
// TODO : Add e2e tests for this class,1,1,1,1,-1,-1,-1,-1
// TODO : Eventually move this component to its own dedicated directory,1,1,1,1,-1,-1,-1,-1
// TODO : Find a way to add response size from thrift,1,1,1,1,-1,-1,-1,-1
// TODO : Use thrift to serialize metadata objects instead of json serde on catalog server in the future,1,1,1,1,-1,-1,-1,-1
// TODO Add support for metadata delete for any filter on partition columns.,1,1,1,1,-1,-1,-1,-1
// TODO Add tagging support for revocable memory reservations if needed,1,1,1,1,-1,-1,-1,-1
// TODO Adjust statistics to take into account required subfields,1,1,1,1,-1,-1,-1,-1
// TODO Avoid writing empty row group,1,1,1,1,-1,-1,-1,-1
"// TODO Cassandra connector supports CTAS and inserts, but the test would fail",1,1,1,1,-1,-1,-1,-1
"// TODO Cassandra connector supports inserts, but the test would fail",1,1,1,1,-1,-1,-1,-1
"// TODO Collect MIN,MAX once it is used by the optimizer",1,1,1,1,-1,-1,-1,-1
// TODO Consider pushing is-null and is-empty checks into a filter below the join,1,1,1,1,-1,-1,-1,-1
// TODO Construct predicate like AddExchanges's LayoutConstraintEvaluator,1,1,1,1,-1,-1,-1,-1
// TODO Do not throw if outputRequired == false,1,1,1,1,-1,-1,-1,-1
// TODO Fix arbitrary flush every 100k rows,1,1,1,1,-1,-1,-1,-1
// TODO Following types are not supported now. We need to change null into the value after fixing it,1,1,1,1,-1,-1,-1,-1
// TODO If we detect a whole WHEN statement as CSE we should probably only keep one,1,1,1,1,-1,-1,-1,-1
// TODO Implement me,1,1,1,1,-1,-1,-1,-1
// TODO Implement size reporting,1,1,1,1,-1,-1,-1,-1
// TODO Implement subfield pruning,1,1,1,1,-1,-1,-1,-1
"// TODO In case of all nulls, the stream type will be LongDirect",1,1,1,1,-1,-1,-1,-1
// TODO Look into any use of the metadata for writing out the rows,1,1,1,1,-1,-1,-1,-1
"// TODO MySQL datetime is not correctly read (see comment in StandardReadMappings.timestampReadMapping), but testing this is hard because of #7122",1,1,1,1,-1,-1,-1,-1
"// TODO MySQL timestamp is not correctly read (see comment in StandardReadMappings.timestampReadMapping), but testing this is hard because of #7122",1,1,1,1,-1,-1,-1,-1
// TODO Not sure whether file_offset is used,1,1,1,1,-1,-1,-1,-1
// TODO Support LZO and LZ4 compression,1,1,1,1,-1,-1,-1,-1
// TODO The type should be from sourceVariable.getType,1,1,1,1,-1,-1,-1,-1
// TODO There should be a combined interface for this,1,1,1,1,-1,-1,-1,-1
// TODO These tests hang (or take way too long).,1,1,1,1,-1,-1,-1,-1
// TODO This is a hack. Engine should provide an API for connectors to overwrite functions. Connector should not hard code the builtin function namespace.,1,1,1,1,-1,-1,-1,-1
// TODO This should be a config option as it may be different for different log files,1,1,1,1,-1,-1,-1,-1
// TODO This should take Signature!,1,1,1,1,-1,-1,-1,-1
// TODO This use case can be supported,1,1,1,1,-1,-1,-1,-1
// TODO Types.TIMESTAMP_WITH_TIMEZONE,1,1,1,1,-1,-1,-1,-1
// TODO Types.TIME_WITH_TIMEZONE,1,1,1,1,-1,-1,-1,-1
// TODO Use residual. Right now there is no way to propagate residual to presto but at least we can,1,1,1,1,-1,-1,-1,-1
// TODO We can eliminate (a || b) && a if a is deterministic even b is not.,1,1,1,1,-1,-1,-1,-1
"// TODO When com.facebook.presto.sql.planner.optimizations.EliminateCrossJoins is removed, remove 'joinGraphs'",1,1,1,1,-1,-1,-1,-1
"// TODO When com.facebook.presto.sql.planner.optimizations.EliminateCrossJoins is removed, remove 'shallow' flag",1,1,1,1,-1,-1,-1,-1
// TODO accept long,1,1,1,1,-1,-1,-1,-1
// TODO add a test with long decimal,1,1,1,1,-1,-1,-1,-1
// TODO add config,1,1,1,1,-1,-1,-1,-1
// TODO add dedicated test cases and remove `extends AbstractTestAggregation`,1,1,1,1,-1,-1,-1,-1
"// TODO add more negative tests, i.e. operators that do not propagate keys like",1,1,1,1,-1,-1,-1,-1
"// TODO add some outer join tests, including negative tests where keys should not propagate",1,1,1,1,-1,-1,-1,-1
// TODO add testing to expressions that need desugaring like 'try',1,1,1,1,-1,-1,-1,-1
// TODO also check for database name equality,1,1,1,1,-1,-1,-1,-1
"// TODO avoid stat (but not cost) recalculation for all considered (distribution,flip) pairs, since resulting relation is the same in all case",1,1,1,1,-1,-1,-1,-1
// TODO change expected return type to createVarcharType(6) when function resolving is fixed,1,1,1,1,-1,-1,-1,-1
// TODO change io.prestosql.plugin.jdbc.JdbcClient.getSchemaNames to return a List,1,1,1,1,-1,-1,-1,-1
// TODO check if dataSize estimation method is correct,1,1,1,1,-1,-1,-1,-1
// TODO check indeterminate,1,1,1,1,-1,-1,-1,-1
// TODO coercion of non-canonical values should be supported,1,1,1,1,-1,-1,-1,-1
// TODO compressedDataSize > bytes.length?,1,1,1,1,-1,-1,-1,-1
// TODO configurable,1,1,1,1,-1,-1,-1,-1
// TODO consider allowing nulls,1,1,1,1,-1,-1,-1,-1
"// TODO consider cost of aggregation itself, not only exchanges, based on aggregation's properties",1,1,1,1,-1,-1,-1,-1
"// TODO convert to a pattern that allows for a sequence of ProjectNode, instead",1,1,1,1,-1,-1,-1,-1
// TODO convert to immutableTable + TableDefinition once immutableTable supports partitioned tables,1,1,1,1,-1,-1,-1,-1
// TODO design new variadic functions binding mechanism that will allow to produce VARCHAR(x) where x < MAX_LENGTH.,1,1,1,1,-1,-1,-1,-1
// TODO do something with the hyperparameters,1,1,1,1,-1,-1,-1,-1
// TODO don't use analysis as a side-channel. Use outputExpressions to look up the type,1,1,1,1,-1,-1,-1,-1
// TODO enable once #13133 is merged,1,1,1,1,-1,-1,-1,-1
// TODO enabled when DECIMAL is default for literal:,1,1,1,1,-1,-1,-1,-1
"// TODO enabled when DECIMAL is default for literal: assertOptimizedEquals(""cast(12345678901234567890.123 as VARCHAR)"", ""'12345678901234567890.123'"");",1,1,1,1,-1,-1,-1,-1
"// TODO fields in streamDescriptor may be out of order (due to schema evolution, e.g. remove field?)",1,1,1,1,-1,-1,-1,-1
// TODO figure out a better way to compute the size of data that will be transferred over the network,1,1,1,1,-1,-1,-1,-1
